	genome_id	genome_name	accession	annotation	feature_type	gene_id	start	end	strand	na_length	gene	product	ec	refseq_locus_tag
2569	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_29	PROKKA	CDS	1280pt26024_01285	21391	21612	+	221		hypothetical protein		1280pt26024_01285
2571	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_29	PROKKA	CDS	1280pt26024_01286	21605	22393	+	788		hypothetical protein		1280pt26024_01286
2573	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_29	PROKKA	CDS	1280pt26024_01287	22422	22973	+	551		hypothetical protein		1280pt26024_01287
2575	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_29	PROKKA	CDS	1280pt26024_01288	22986	23651	+	665		hypothetical protein		1280pt26024_01288
2577	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_29	PROKKA	CDS	1280pt26024_01289	23651	24415	+	764		hypothetical protein		1280pt26024_01289
2579	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_29	PROKKA	CDS	1280pt26024_01290	24408	25151	+	743		hypothetical protein		1280pt26024_01290
2581	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_29	PROKKA	CDS	1280pt26024_01291	25163	25942	+	779		hypothetical protein		1280pt26024_01291
2583	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_29	PROKKA	CDS	1280pt26024_01292	25936	26097	+	161		hypothetical protein		1280pt26024_01292
2585	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_29	PROKKA	CDS	1280pt26024_01293	26110	26331	+	221		hypothetical protein		1280pt26024_01293
2587	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_29	PROKKA	CDS	1280pt26024_01294	26341	26745	+	404		hypothetical protein		1280pt26024_01294
2589	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_29	PROKKA	CDS	1280pt26024_01295	26750	26935	+	185		hypothetical protein		1280pt26024_01295
2591	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_29	PROKKA	CDS	1280pt26024_01296	26936	27241	+	305		hypothetical protein		1280pt26024_01296
2593	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_29	PROKKA	CDS	1280pt26024_01297	27369	27731	+	362		hypothetical protein		1280pt26024_01297
2595	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_29	PROKKA	CDS	1280pt26024_01298	27731	27985	+	254		hypothetical protein		1280pt26024_01298
2597	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_29	PROKKA	CDS	1280pt26024_01299	27991	28233	+	242		hypothetical protein		1280pt26024_01299
2599	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_29	PROKKA	CDS	1280pt26024_01300	28244	28495	+	251		hypothetical protein		1280pt26024_01300
2601	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_30	PROKKA	CDS	1280pt26024_01301	2982	229	-	2753	ileS	Isoleucine--tRNA ligase	6.1.1.5	1280pt26024_01301
2603	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_30	PROKKA	CDS	1280pt26024_01302	3799	3203	-	596	divIVA	Septum site-determining protein DivIVA		1280pt26024_01302
2605	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_30	PROKKA	CDS	1280pt26024_01303	4629	3823	-	806		hypothetical protein		1280pt26024_01303
2607	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_30	PROKKA	CDS	1280pt26024_01304	5002	4712	-	290		hypothetical protein		1280pt26024_01304
2609	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_30	PROKKA	CDS	1280pt26024_01305	5577	5014	-	563	sepF	Cell division protein SepF		1280pt26024_01305
2611	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_30	PROKKA	CDS	1280pt26024_01306	6242	5574	-	668	yggS	Pyridoxal phosphate homeostasis protein		1280pt26024_01306
2613	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_30	PROKKA	CDS	1280pt26024_01307	7057	6266	-	791		Polyphenol oxidase	1.10.3.-	1280pt26024_01307
2615	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_30	PROKKA	CDS	1280pt26024_01308	8487	7315	-	1172	ftsZ	Cell division protein FtsZ		1280pt26024_01308
2617	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_30	PROKKA	CDS	1280pt26024_01309	9926	8520	-	1406	ftsA	Cell division protein FtsA		1280pt26024_01309
2619	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_30	PROKKA	CDS	1280pt26024_01310	11351	10032	-	1319	divIB	Cell division protein DivIB		1280pt26024_01310
2621	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_30	PROKKA	CDS	1280pt26024_01311	12716	11367	-	1349	murD	UDP-N-acetylmuramoylalanine--D-glutamate ligase	6.3.2.9	1280pt26024_01311
2623	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_30	PROKKA	CDS	1280pt26024_01312	13683	12718	-	965	mraY	Phospho-N-acetylmuramoyl-pentapeptide-transferase	2.7.8.13	1280pt26024_01312
2625	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_30	PROKKA	CDS	1280pt26024_01313	16209	13975	-	2234	pbpB	Penicillin-binding protein 2B		1280pt26024_01313
2627	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_30	PROKKA	CDS	1280pt26024_01314	16591	16190	-	401	ftsL	Cell division protein FtsL		1280pt26024_01314
2629	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_30	PROKKA	CDS	1280pt26024_01315	17540	16605	-	935	rsmH_1	Ribosomal RNA small subunit methyltransferase H	2.1.1.199	1280pt26024_01315
2631	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_30	PROKKA	CDS	1280pt26024_01316	17987	17556	-	431	mraZ	Transcriptional regulator MraZ		1280pt26024_01316
2633	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_30	PROKKA	CDS	1280pt26024_01317	19744	18131	-	1613	bshC	Putative cysteine ligase BshC	6.-.-.-	1280pt26024_01317
2635	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_30	PROKKA	CDS	1280pt26024_01318	19939	20379	+	440		putative N-acetyltransferase	2.3.1.-	1280pt26024_01318
2637	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_30	PROKKA	CDS	1280pt26024_01319	21173	20487	-	686	yfnB	Putative HAD-hydrolase YfnB	3.-.-.-	1280pt26024_01319
2639	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_30	PROKKA	CDS	1280pt26024_01320	21440	21306	-	134		Antibacterial protein 3		1280pt26024_01320
2641	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_30	PROKKA	tRNA	1280pt26024_01321	21803	21878	+	75		tRNA-Arg(tct)		1280pt26024_01321
2643	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_30	PROKKA	CDS	1280pt26024_01322	22536	22339	-	197		hypothetical protein		1280pt26024_01322
2645	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_30	PROKKA	CDS	1280pt26024_01323	22783	23730	+	947		hypothetical protein		1280pt26024_01323
2647	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_30	PROKKA	CDS	1280pt26024_01324	24273	24046	-	227		hypothetical protein		1280pt26024_01324
2649	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_30	PROKKA	CDS	1280pt26024_01325	26136	24580	-	1556		hypothetical protein		1280pt26024_01325
2651	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_30	PROKKA	CDS	1280pt26024_01326	27242	26307	-	935	arcC1	Carbamate kinase 1	2.7.2.2	1280pt26024_01326
2653	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_30	PROKKA	CDS	1280pt26024_01327	28263	27262	-	1001	argF	Ornithine carbamoyltransferase	2.1.3.3	1280pt26024_01327
2655	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_31	PROKKA	CDS	1280pt26024_01328	397	1269	+	872	ybbH_2	putative HTH-type transcriptional regulator YbbH		1280pt26024_01328
2657	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_31	PROKKA	CDS	1280pt26024_01329	3031	1652	-	1379	yifK	putative transport protein YifK		1280pt26024_01329
2659	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_31	PROKKA	CDS	1280pt26024_01330	3311	3667	+	356		hypothetical protein		1280pt26024_01330
2661	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_31	PROKKA	CDS	1280pt26024_01331	3664	3849	+	185		hypothetical protein		1280pt26024_01331
2663	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_31	PROKKA	CDS	1280pt26024_01332	4133	3945	-	188		hypothetical protein		1280pt26024_01332
2665	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_31	PROKKA	CDS	1280pt26024_01333	4782	4147	-	635		Phosphorylated carbohydrates phosphatase	3.1.3.-	1280pt26024_01333
2667	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_31	PROKKA	CDS	1280pt26024_01334	5198	4857	-	341	panS_1	Pantothenate precursors transporter PanS		1280pt26024_01334
2669	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_31	PROKKA	CDS	1280pt26024_01335	5774	5238	-	536	panS_2	Pantothenate precursors transporter PanS		1280pt26024_01335
2671	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_31	PROKKA	CDS	1280pt26024_01336	6042	6572	+	530		hypothetical protein		1280pt26024_01336
2673	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_31	PROKKA	CDS	1280pt26024_01337	8242	6638	-	1604	malP	PTS system maltose-specific EIICB component		1280pt26024_01337
2675	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_31	PROKKA	CDS	1280pt26024_01338	8573	9337	+	764	glvR	HTH-type transcriptional regulator GlvR		1280pt26024_01338
2677	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_31	PROKKA	CDS	1280pt26024_01339	9901	9395	-	506		hypothetical protein		1280pt26024_01339
2679	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_31	PROKKA	CDS	1280pt26024_01340	11381	10071	-	1310	mleN_1	Malate-2H(+)/Na(+)-lactate antiporter		1280pt26024_01340
2681	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_31	PROKKA	CDS	1280pt26024_01341	12175	11606	-	569		hypothetical protein		1280pt26024_01341
2683	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_31	PROKKA	CDS	1280pt26024_01342	13543	12662	-	881	yghA	putative oxidoreductase YghA	1.-.-.-	1280pt26024_01342
2685	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_31	PROKKA	CDS	1280pt26024_01343	13842	13654	-	188		hypothetical protein		1280pt26024_01343
2687	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_31	PROKKA	CDS	1280pt26024_01344	14775	13867	-	908	scmP_4	N-acetylcysteine deacetylase	3.5.1.-	1280pt26024_01344
2689	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_31	PROKKA	CDS	1280pt26024_01345	16288	15050	-	1238	hutI	Imidazolonepropionase	3.5.2.7	1280pt26024_01345
2691	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_31	PROKKA	CDS	1280pt26024_01346	17949	16288	-	1661	hutU	Urocanate hydratase	4.2.1.49	1280pt26024_01346
2693	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_31	PROKKA	CDS	1280pt26024_01347	18109	18993	+	884	hdfR_2	HTH-type transcriptional regulator HdfR		1280pt26024_01347
2695	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_31	PROKKA	CDS	1280pt26024_01348	19235	19654	+	419	fosB	Metallothiol transferase FosB	2.5.1.-	1280pt26024_01348
2697	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_31	PROKKA	CDS	1280pt26024_01349	20845	19910	-	935	hutG	Formimidoylglutamase	3.5.3.8	1280pt26024_01349
2699	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_31	PROKKA	CDS	1280pt26024_01350	21123	22382	+	1259	lyrA	Lysostaphin resistance protein A		1280pt26024_01350
2701	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_31	PROKKA	CDS	1280pt26024_01351	23134	22448	-	686	rpiA	Ribose-5-phosphate isomerase A	5.3.1.6	1280pt26024_01351
2703	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_31	PROKKA	CDS	1280pt26024_01352	23305	23958	+	653	yiiM	Protein YiiM		1280pt26024_01352
2705	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_31	PROKKA	CDS	1280pt26024_01353	25213	24194	-	1019	mro	Aldose 1-epimerase	5.1.3.3	1280pt26024_01353
2707	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_31	PROKKA	CDS	1280pt26024_01354	25569	25243	-	326		hypothetical protein		1280pt26024_01354
2709	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_31	PROKKA	CDS	1280pt26024_01355	27019	25787	-	1232	yhaP	putative protein YhaP		1280pt26024_01355
2711	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_31	PROKKA	CDS	1280pt26024_01356	27911	27012	-	899	lnrL_3	Linearmycin resistance ATP-binding protein LnrL	3.6.3.-	1280pt26024_01356
2713	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_32	PROKKA	CDS	1280pt26024_01357	160	396	+	236		hypothetical protein		1280pt26024_01357
2715	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_32	PROKKA	CDS	1280pt26024_01358	386	562	+	176		hypothetical protein		1280pt26024_01358
2717	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_32	PROKKA	CDS	1280pt26024_01359	563	709	+	146		hypothetical protein		1280pt26024_01359
2719	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_32	PROKKA	CDS	1280pt26024_01360	724	1143	+	419		hypothetical protein		1280pt26024_01360
2721	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_32	PROKKA	CDS	1280pt26024_01361	1330	1770	+	440		hypothetical protein		1280pt26024_01361
2723	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_32	PROKKA	CDS	1280pt26024_01362	1748	3034	+	1286		hypothetical protein		1280pt26024_01362
2725	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_32	PROKKA	CDS	1280pt26024_01363	3045	4580	+	1535		hypothetical protein		1280pt26024_01363
2727	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_32	PROKKA	CDS	1280pt26024_01364	4587	5582	+	995		hypothetical protein		1280pt26024_01364
2729	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_32	PROKKA	CDS	1280pt26024_01365	5655	5825	+	170		hypothetical protein		1280pt26024_01365
2731	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_32	PROKKA	CDS	1280pt26024_01366	5934	6554	+	620		hypothetical protein		1280pt26024_01366
2733	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_32	PROKKA	CDS	1280pt26024_01367	6568	7542	+	974		hypothetical protein		1280pt26024_01367
2735	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_32	PROKKA	CDS	1280pt26024_01368	7564	7851	+	287		hypothetical protein		1280pt26024_01368
2737	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_32	PROKKA	CDS	1280pt26024_01369	7860	8192	+	332		hypothetical protein		1280pt26024_01369
2739	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_32	PROKKA	CDS	1280pt26024_01370	8189	8491	+	302		hypothetical protein		1280pt26024_01370
2741	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_32	PROKKA	CDS	1280pt26024_01371	8491	8838	+	347		hypothetical protein		1280pt26024_01371
2743	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_32	PROKKA	CDS	1280pt26024_01372	8850	9233	+	383		hypothetical protein		1280pt26024_01372
2745	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_32	PROKKA	CDS	1280pt26024_01373	9252	9833	+	581		hypothetical protein		1280pt26024_01373
2747	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_32	PROKKA	CDS	1280pt26024_01374	9895	10260	+	365		hypothetical protein		1280pt26024_01374
2749	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_32	PROKKA	CDS	1280pt26024_01375	10290	10634	+	344		hypothetical protein		1280pt26024_01375
2751	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_32	PROKKA	CDS	1280pt26024_01376	10651	14118	+	3467		hypothetical protein		1280pt26024_01376
2753	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_32	PROKKA	CDS	1280pt26024_01377	14131	15078	+	947		hypothetical protein		1280pt26024_01377
2755	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_32	PROKKA	CDS	1280pt26024_01378	15087	16988	+	1901		hypothetical protein		1280pt26024_01378
2757	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_32	PROKKA	CDS	1280pt26024_01379	17004	18914	+	1910		hypothetical protein		1280pt26024_01379
2759	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_32	PROKKA	CDS	1280pt26024_01380	18914	20737	+	1823		hypothetical protein		1280pt26024_01380
2761	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_32	PROKKA	CDS	1280pt26024_01381	20737	21114	+	377		hypothetical protein		1280pt26024_01381
2763	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_32	PROKKA	CDS	1280pt26024_01382	21115	21291	+	176		hypothetical protein		1280pt26024_01382
2765	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_32	PROKKA	CDS	1280pt26024_01383	21332	21631	+	299		hypothetical protein		1280pt26024_01383
2767	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_32	PROKKA	CDS	1280pt26024_01384	21768	23666	+	1898		hypothetical protein		1280pt26024_01384
2769	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_32	PROKKA	CDS	1280pt26024_01385	23679	24851	+	1172		hypothetical protein		1280pt26024_01385
2771	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_32	PROKKA	CDS	1280pt26024_01386	24857	25252	+	395		hypothetical protein		1280pt26024_01386
2773	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_32	PROKKA	CDS	1280pt26024_01387	25308	25745	+	437		hypothetical protein		1280pt26024_01387
2775	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_32	PROKKA	CDS	1280pt26024_01388	25726	27171	+	1445	lytO	putative autolysin LytO	3.5.1.28	1280pt26024_01388
2777	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_33	PROKKA	CDS	1280pt26024_01389	127	333	+	206	copZ	Copper chaperone CopZ		1280pt26024_01389
2779	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_33	PROKKA	CDS	1280pt26024_01390	1451	423	-	1028	ldhD_1	D-lactate dehydrogenase	1.1.1.28	1280pt26024_01390
2781	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_33	PROKKA	CDS	1280pt26024_01391	2598	1444	-	1154	bacF	Transaminase BacF	2.6.1.-	1280pt26024_01391
2783	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_33	PROKKA	CDS	1280pt26024_01392	4533	3025	-	1508	crtN	4,4'-diapophytoene desaturase (4,4'-diaponeurosporene-forming)	1.3.8.-	1280pt26024_01392
2785	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_33	PROKKA	CDS	1280pt26024_01393	5408	4545	-	863	crtM	4,4'-diapophytoene synthase	2.5.1.96	1280pt26024_01393
2787	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_33	PROKKA	CDS	1280pt26024_01394	6572	5445	-	1127	crtQ	4,4'-diaponeurosporenoate glycosyltransferase	2.4.1.-	1280pt26024_01394
2789	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_33	PROKKA	CDS	1280pt26024_01395	8071	6578	-	1493	crtP	4,4'-diaponeurosporene oxygenase	1.14.99.-	1280pt26024_01395
2791	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_33	PROKKA	CDS	1280pt26024_01396	8561	8064	-	497		hypothetical protein		1280pt26024_01396
2793	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_33	PROKKA	CDS	1280pt26024_01397	9500	8733	-	767	ssaA	Staphylococcal secretory antigen SsaA		1280pt26024_01397
2795	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_33	PROKKA	CDS	1280pt26024_01398	11672	9861	-	1811	oatA	O-acetyltransferase OatA	2.3.1.-	1280pt26024_01398
2797	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_33	PROKKA	CDS	1280pt26024_01399	13060	12359	-	701	isaA	putative transglycosylase IsaA	3.2.-.-	1280pt26024_01399
2799	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_33	PROKKA	CDS	1280pt26024_01400	14723	13668	-	1055		hypothetical protein		1280pt26024_01400
2801	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_33	PROKKA	CDS	1280pt26024_01401	15116	15703	+	587		hypothetical protein		1280pt26024_01401
2803	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_33	PROKKA	CDS	1280pt26024_01402	16081	16401	+	320		hypothetical protein		1280pt26024_01402
2805	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_33	PROKKA	CDS	1280pt26024_01403	16621	16851	+	230		hypothetical protein		1280pt26024_01403
2807	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_33	PROKKA	CDS	1280pt26024_01404	17391	17014	-	377		hypothetical protein		1280pt26024_01404
2809	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_33	PROKKA	CDS	1280pt26024_01405	18229	17408	-	821		hypothetical protein		1280pt26024_01405
2811	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_33	PROKKA	CDS	1280pt26024_01406	18547	18248	-	299		hypothetical protein		1280pt26024_01406
2813	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_33	PROKKA	CDS	1280pt26024_01407	18678	19235	+	557		hypothetical protein		1280pt26024_01407
2815	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_33	PROKKA	CDS	1280pt26024_01408	19228	19932	+	704	cpnA	Cyclopentanol dehydrogenase	1.1.1.163	1280pt26024_01408
2817	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_33	PROKKA	CDS	1280pt26024_01409	20030	21040	+	1010		hypothetical protein		1280pt26024_01409
2819	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_33	PROKKA	CDS	1280pt26024_01410	21060	21890	+	830		putative hydrolase	3.-.-.-	1280pt26024_01410
2821	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_33	PROKKA	CDS	1280pt26024_01411	22927	22037	-	890		hypothetical protein		1280pt26024_01411
2823	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_33	PROKKA	CDS	1280pt26024_01412	24373	23027	-	1346		hypothetical protein		1280pt26024_01412
2825	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_33	PROKKA	CDS	1280pt26024_01413	25467	24361	-	1106		Putative flavoprotein monooxygenase	1.-.-.-	1280pt26024_01413
2827	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_33	PROKKA	CDS	1280pt26024_01414	26096	25800	-	296		hypothetical protein		1280pt26024_01414
2829	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_33	PROKKA	CDS	1280pt26024_01415	26422	26084	-	338		hypothetical protein		1280pt26024_01415
2831	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_33	PROKKA	CDS	1280pt26024_01416	26745	26467	-	278		hypothetical protein		1280pt26024_01416
2833	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_34	PROKKA	CDS	1280pt26024_01417	1651	365	-	1286	hisC_3	Histidinol-phosphate aminotransferase	2.6.1.9	1280pt26024_01417
2835	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_34	PROKKA	CDS	1280pt26024_01418	2191	2367	+	176		hypothetical protein		1280pt26024_01418
2837	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_34	PROKKA	CDS	1280pt26024_01419	2625	3005	+	380	ytrA	HTH-type transcriptional repressor YtrA		1280pt26024_01419
2839	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_34	PROKKA	CDS	1280pt26024_01420	3002	3898	+	896	btuD_4	Vitamin B12 import ATP-binding protein BtuD	7.6.2.8	1280pt26024_01420
2841	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_34	PROKKA	CDS	1280pt26024_01421	3899	4579	+	680		hypothetical protein		1280pt26024_01421
